[2025-01-21 18:19:49.854] [MAIN] Uruchamiam proces pszczelarz...
[2025-01-21 18:19:49.854] [MAIN] Uruchamiam proces ul...
[2025-01-21 18:19:49.854] [MAIN] Uruchamiam proces krolowa...
[2025-01-21 18:35:03.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790565496512
[2025-01-21 18:35:03.082] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789726619328
[2025-01-21 18:35:03.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139788090861248
[2025-01-21 18:35:03.083] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790045411008
[2025-01-21 18:35:03.083] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789634365120
[2025-01-21 18:35:04.077] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789995054784
[2025-01-21 18:35:04.078] Stan: 48/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789273642688
[2025-01-21 18:35:04.078] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139788074075840
[2025-01-21 18:35:04.078] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790280275648
[2025-01-21 18:35:04.079] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139788761949888
[2025-01-21 18:35:04.080] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788384442048
[2025-01-21 18:35:04.083] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788770342592
[2025-01-21 18:35:04.083] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790045411008
[2025-01-21 18:35:05.077] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790011840192
[2025-01-21 18:35:05.078] Stan: 48/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789021992640
[2025-01-21 18:35:05.078] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789995054784
[2025-01-21 18:35:05.078] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790028625600
[2025-01-21 18:35:05.078] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790836651712
[2025-01-21 18:35:05.078] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790803080896
[2025-01-21 18:35:05.079] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789735012032
[2025-01-21 18:35:05.079] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789768582848
[2025-01-21 18:35:05.079] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788988421824
[2025-01-21 18:35:05.079] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789290428096
[2025-01-21 18:35:05.079] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139788434798272
[2025-01-21 18:35:05.079] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789751797440
[2025-01-21 18:35:05.080] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789265249984
[2025-01-21 18:35:05.080] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789726619328
[2025-01-21 18:35:05.080] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789600794304
[2025-01-21 18:35:05.080] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790819866304
[2025-01-21 18:35:05.080] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788753557184
[2025-01-21 18:35:05.081] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790297061056
[2025-01-21 18:35:05.082] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790582281920
[2025-01-21 18:35:05.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790557103808
[2025-01-21 18:35:05.082] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790853437120
[2025-01-21 18:35:05.083] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790003447488
[2025-01-21 18:35:06.078] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789256857280
[2025-01-21 18:35:06.078] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789307213504
[2025-01-21 18:35:06.078] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139788728379072
[2025-01-21 18:35:06.079] Stan: 48/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139788745164480
[2025-01-21 18:35:06.079] Stan: 47/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789743404736
[2025-01-21 18:35:06.079] Stan: 48/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790020232896
[2025-01-21 18:35:06.079] Stan: 47/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790540318400
[2025-01-21 18:35:06.079] Stan: 46/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788996814528
[2025-01-21 18:35:06.079] Stan: 45/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788057290432
[2025-01-21 18:35:06.080] [ROBOTNICA] Pszczoła o numerze 139788057290432 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:06.080] Stan: 44/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139788736771776
[2025-01-21 18:35:06.080] [ROBOTNICA] Pszczoła o numerze 139788736771776 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:06.080] Stan: 45/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789282035392
[2025-01-21 18:35:06.080] Stan: 46/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789625972416
[2025-01-21 18:35:06.080] Stan: 45/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789592401600
[2025-01-21 18:35:06.080] Stan: 44/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790263490240
[2025-01-21 18:35:06.080] Stan: 45/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790548711104
[2025-01-21 18:35:06.081] Stan: 46/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789013599936
[2025-01-21 18:35:06.081] Stan: 45/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789642757824
[2025-01-21 18:35:06.081] Stan: 44/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789030385344
[2025-01-21 18:35:06.081] Stan: 45/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788434798272
[2025-01-21 18:35:06.081] Stan: 46/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789617579712
[2025-01-21 18:35:06.081] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790811473600
[2025-01-21 18:35:06.081] Stan: 48/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790531925696
[2025-01-21 18:35:06.082] Stan: 47/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139787755316928
[2025-01-21 18:35:06.082] Stan: 48/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788761949888
[2025-01-21 18:35:06.082] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789760190144
[2025-01-21 18:35:06.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789298820800
[2025-01-21 18:35:06.082] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789005207232
[2025-01-21 18:35:06.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789609187008
[2025-01-21 18:35:06.082] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790288668352
[2025-01-21 18:35:06.082] Stan: 48/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139788090861248
[2025-01-21 18:35:07.078] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790011840192
[2025-01-21 18:35:07.078] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789021992640
[2025-01-21 18:35:07.078] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790794688192
[2025-01-21 18:35:07.078] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789273642688
[2025-01-21 18:35:07.080] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790828259008
[2025-01-21 18:35:07.080] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788745164480
[2025-01-21 18:35:07.080] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790305453760
[2025-01-21 18:35:07.081] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789735012032
[2025-01-21 18:35:07.081] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790573889216
[2025-01-21 18:35:07.081] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139788753557184
[2025-01-21 18:35:07.082] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789038778048
[2025-01-21 18:35:07.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788996814528
[2025-01-21 18:35:07.082] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788719986368
[2025-01-21 18:35:07.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789265249984
[2025-01-21 18:35:07.083] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790565496512
[2025-01-21 18:35:07.083] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789600794304
[2025-01-21 18:35:08.078] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789995054784
[2025-01-21 18:35:08.079] [ROBOTNICA] Pszczoła o numerze 139789995054784 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:08.079] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790540318400
[2025-01-21 18:35:08.079] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789768582848
[2025-01-21 18:35:08.079] Stan: 48/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790028625600
[2025-01-21 18:35:08.079] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139788770342592
[2025-01-21 18:35:08.080] Stan: 48/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790313846464
[2025-01-21 18:35:08.080] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788988421824
[2025-01-21 18:35:08.080] Stan: 48/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788074075840
[2025-01-21 18:35:08.080] Stan: 47/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788384442048
[2025-01-21 18:35:08.080] [ROBOTNICA] Pszczoła o numerze 139788384442048 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:08.080] Stan: 48/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790794688192
[2025-01-21 18:35:08.081] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789030385344
[2025-01-21 18:35:08.081] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790836651712
[2025-01-21 18:35:08.081] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789751797440
[2025-01-21 18:35:08.081] Stan: 48/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790819866304
[2025-01-21 18:35:08.081] Stan: 47/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790271882944
[2025-01-21 18:35:08.081] Stan: 46/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789776975552
[2025-01-21 18:35:08.082] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790263490240
[2025-01-21 18:35:08.082] Stan: 46/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790845044416
[2025-01-21 18:35:08.082] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139787755316928
[2025-01-21 18:35:08.082] Stan: 46/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790037018304
[2025-01-21 18:35:08.082] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790582281920
[2025-01-21 18:35:08.082] Stan: 46/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790557103808
[2025-01-21 18:35:08.082] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789005207232
[2025-01-21 18:35:08.083] Stan: 48/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790853437120
[2025-01-21 18:35:08.083] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139788719986368
[2025-01-21 18:35:08.083] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790288668352
[2025-01-21 18:35:08.083] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789634365120
[2025-01-21 18:35:08.083] Stan: 48/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790045411008
[2025-01-21 18:35:09.078] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789256857280
[2025-01-21 18:35:09.079] Stan: 48/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790280275648
[2025-01-21 18:35:09.079] Stan: 47/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790803080896
[2025-01-21 18:35:09.079] Stan: 48/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788728379072
[2025-01-21 18:35:09.080] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789768582848
[2025-01-21 18:35:09.080] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789743404736
[2025-01-21 18:35:09.080] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789726619328
[2025-01-21 18:35:09.080] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790828259008
[2025-01-21 18:35:09.080] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789282035392
[2025-01-21 18:35:09.081] Stan: 48/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789290428096
[2025-01-21 18:35:09.081] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789592401600
[2025-01-21 18:35:09.081] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789642757824
[2025-01-21 18:35:09.081] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790297061056
[2025-01-21 18:35:09.081] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790305453760
[2025-01-21 18:35:09.082] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789298820800
[2025-01-21 18:35:09.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789776975552
[2025-01-21 18:35:10.078] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790011840192
[2025-01-21 18:35:10.078] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790845044416
[2025-01-21 18:35:10.079] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789021992640
[2025-01-21 18:35:10.079] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139788090861248
[2025-01-21 18:35:10.081] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139788745164480
[2025-01-21 18:35:10.081] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789634365120
[2025-01-21 18:35:10.081] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789013599936
[2025-01-21 18:35:10.081] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790028625600
[2025-01-21 18:35:10.081] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789617579712
[2025-01-21 18:35:10.081] [ROBOTNICA] Pszczoła o numerze 139789617579712 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:10.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790313846464
[2025-01-21 18:35:10.082] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788761949888
[2025-01-21 18:35:10.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790573889216
[2025-01-21 18:35:10.082] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789760190144
[2025-01-21 18:35:10.082] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790819866304
[2025-01-21 18:35:10.083] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790003447488
[2025-01-21 18:35:10.083] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789038778048
[2025-01-21 18:35:11.078] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789307213504
[2025-01-21 18:35:11.079] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789298820800
[2025-01-21 18:35:11.079] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790540318400
[2025-01-21 18:35:11.079] [ROBOTNICA] Pszczoła o numerze 139790540318400 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:11.079] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790565496512
[2025-01-21 18:35:11.080] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790020232896
[2025-01-21 18:35:11.080] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790045411008
[2025-01-21 18:35:11.080] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139788988421824
[2025-01-21 18:35:11.080] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790280275648
[2025-01-21 18:35:11.080] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789625972416
[2025-01-21 18:35:11.080] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789021992640
[2025-01-21 18:35:11.081] Stan: 49/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790794688192
[2025-01-21 18:35:11.081] Stan: 48/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790548711104
[2025-01-21 18:35:11.081] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790803080896
[2025-01-21 18:35:11.081] Stan: 50/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788074075840
[2025-01-21 18:35:11.081] Stan: 49/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789030385344
[2025-01-21 18:35:11.081] Stan: 48/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788753557184
[2025-01-21 18:35:11.081] Stan: 47/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789735012032
[2025-01-21 18:35:11.082] Stan: 46/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790811473600
[2025-01-21 18:35:11.082] Stan: 45/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790531925696
[2025-01-21 18:35:11.082] Stan: 46/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789282035392
[2025-01-21 18:35:11.082] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790271882944
[2025-01-21 18:35:11.082] Stan: 48/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789726619328
[2025-01-21 18:35:11.082] Stan: 47/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790263490240
[2025-01-21 18:35:11.082] [ROBOTNICA] Pszczoła o numerze 139790263490240 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:11.083] Stan: 46/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788434798272
[2025-01-21 18:35:11.083] Stan: 45/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790836651712
[2025-01-21 18:35:11.083] [ROBOTNICA] Pszczoła o numerze 139790836651712 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:11.083] Stan: 44/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788996814528
[2025-01-21 18:35:11.083] Stan: 43/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789600794304
[2025-01-21 18:35:11.083] [ROBOTNICA] Pszczoła o numerze 139789600794304 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:11.083] Stan: 44/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788761949888
[2025-01-21 18:35:11.083] Stan: 43/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790582281920
[2025-01-21 18:35:11.083] Stan: 44/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789760190144
[2025-01-21 18:35:11.084] Stan: 45/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790557103808
[2025-01-21 18:35:11.084] Stan: 44/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789005207232
[2025-01-21 18:35:11.084] Stan: 45/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790037018304
[2025-01-21 18:35:11.084] Stan: 44/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789609187008
[2025-01-21 18:35:11.084] Stan: 43/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789265249984
[2025-01-21 18:35:11.084] Stan: 44/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789751797440
[2025-01-21 18:35:12.079] Stan: 45/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790011840192
[2025-01-21 18:35:12.079] Stan: 44/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789273642688
[2025-01-21 18:35:12.079] Stan: 45/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789307213504
[2025-01-21 18:35:12.080] Stan: 46/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790020232896
[2025-01-21 18:35:12.080] Stan: 45/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789743404736
[2025-01-21 18:35:12.080] Stan: 46/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789625972416
[2025-01-21 18:35:12.081] Stan: 45/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790828259008
[2025-01-21 18:35:12.081] Stan: 46/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139789290428096
[2025-01-21 18:35:12.081] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790794688192
[2025-01-21 18:35:12.081] Stan: 46/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789592401600
[2025-01-21 18:35:12.081] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790297061056
[2025-01-21 18:35:12.082] Stan: 46/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790305453760
[2025-01-21 18:35:12.082] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139788753557184
[2025-01-21 18:35:12.083] Stan: 46/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789776975552
[2025-01-21 18:35:12.083] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788434798272
[2025-01-21 18:35:12.083] Stan: 46/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139788719986368
[2025-01-21 18:35:12.083] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139790003447488
[2025-01-21 18:35:12.085] Stan: 48/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789609187008
[2025-01-21 18:35:12.085] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789265249984
[2025-01-21 18:35:13.079] Stan: 48/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788090861248
[2025-01-21 18:35:13.080] [ROBOTNICA] Pszczoła o numerze 139788090861248 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:13.080] Stan: 47/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139788770342592
[2025-01-21 18:35:13.080] Stan: 46/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139789768582848
[2025-01-21 18:35:13.080] Stan: 45/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139788728379072
[2025-01-21 18:35:13.081] Stan: 46/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790828259008
[2025-01-21 18:35:13.081] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139788745164480
[2025-01-21 18:35:13.081] Stan: 46/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789634365120
[2025-01-21 18:35:13.081] [ROBOTNICA] Pszczoła o numerze 139789634365120 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:13.081] Stan: 47/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789013599936
[2025-01-21 18:35:13.081] Stan: 48/50, [ROBOTNICA] Pszczoła weszła wejsciem 2, id: 139789592401600
[2025-01-21 18:35:13.082] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790305453760
[2025-01-21 18:35:13.082] Stan: 48/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790313846464
[2025-01-21 18:35:13.082] Stan: 49/50, [ROBOTNICA] Pszczoła weszła wejsciem 1, id: 139790811473600
[2025-01-21 18:35:13.082] Stan: 48/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139787755316928
[2025-01-21 18:35:13.083] Stan: 47/50, [ROBOTNICA] Pszczolas wyszla wejsciem 2, id: 139790853437120
[2025-01-21 18:35:13.083] [ROBOTNICA] Pszczoła o numerze 139790853437120 umiera (liczba odwiedzin 5).
[2025-01-21 18:35:13.083] Stan: 46/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790288668352
[2025-01-21 18:35:14.078] Stan: 45/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139789256857280
[2025-01-21 18:35:14.079] Stan: 44/50, [ROBOTNICA] Pszczola wyszla wejsciem 1, id: 139790845044416
[2025-01-21 18:35:14.079] [ROBOTNICA] Pszczoła o numerze 139790845044416 umiera (liczba odwiedzin 5).
